title,alcohol,volume,sale,savings,price,inventory,link
Walker's Special Old Whisky (PET),40%,375 mL bottle,,,$15.45,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/walkers-special-old-whisky-%28pet%29-687
W.L. Weller Special Reserve Bourbon,45%,750 mL bottle,,,$37.60,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/wl-weller-special-reserve-bourbon-405316
Virginia Black,40%,750 mL bottle,,,$49.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/virginia-black-468843
W. L. Weller 12-Year-Old Kentucky Straight Bourbon,45%,750 mL bottle,,,$56.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/w-l-weller-12-year-old-kentucky-straight-bourbon-288886
Tyrconnell 15 Year Old Madeira,46%,750 mL bottle,,,$124.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tyrconnell-15-year-old-madeira-645671
Té Bheag Scotch Whisky,40%,700 mL bottle,,,$40.20,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/t%C3%A9-bheag-scotch-whisky-949172
Tyrconnell 16 Year Old Single Malt Irish Whiskey,46%,750 mL bottle,,,$98.85,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tyrconnell-16-year-old-single-malt-irish-whiskey-499376
Tyrconnell Sherry Cask Single Malt Irish Whiskey,46%,750 mL bottle,,,$97.50,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tyrconnell-sherry-cask-single-malt-irish-whiskey-493585
Tyrconnell Port Cask Single Malt Irish Whiskey,46%,750 mL bottle,,,$97.50,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tyrconnell-port-cask-single-malt-irish-whiskey-493593
Tyrconnell Madeira Cask Single Malt Irish Whiskey,46%,750 mL bottle,,,$79.45,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tyrconnell-madeira-cask-single-malt-irish-whiskey-317586
Twelve Barrels,40%,750 mL bottle,,,$32.25,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/twelve-barrels-546853
Tullibardine The Murray Marsala Finish Highland,46%,750 mL bottle,,,$105.15,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tullibardine-the-murray-marsala-finish-highland-10191
Tullibardine Sovereign Highland Single Malt Scotch Whisky,43%,750 mL bottle,,,$68.90,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tullibardine-sovereign-highland-single-malt-scotch-whisky-440974
Tullibardine 25-Year-Old Highland Single Malt Sctoch Whisky,43%,750 mL bottle,,,$399.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tullibardine-25-year-old-highland-single-malt-sctoch-whisky-433979
Tullibardine The Murray Chateauneuf-Du-Pape Finish,46%,750 mL bottle,,,$99.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tullibardine-the-murray-chateauneuf-du-pape-finish-10192
Tullibardine 228 Burgundy Finish Highland Single Malt Scotch Whisky,43%,750 mL bottle,,,$77.60,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tullibardine-228-burgundy-finish-highland-single-malt-scotch-whisky-371195
Tullibardine 500 Sherry Finish Highland Single Malt Scotch Whisky,43%,750 mL bottle,,,$77.10,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tullibardine-500-sherry-finish-highland-single-malt-scotch-whisky-364331
Tullibardine 225 Sauternes Finish Highland Single Malt Scotch Whisky,43%,750 mL bottle,,,$77.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tullibardine-225-sauternes-finish-highland-single-malt-scotch-whisky-387373
Tullibardine 20-Year-Old Highland Single Malt Scotch Whisky,43%,750 mL bottle,,,$299.60,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tullibardine-20-year-old-highland-single-malt-scotch-whisky-410902
Tullamore DEW XO Rum Cask Irish Whiskey,43%,750 mL bottle,,,$45.90,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tullamore-dew-xo-rum-cask-irish-whiskey-552265
Trafalgar Hot Chili Shine,40%,750 mL bottle,,,$43.35,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/trafalgar-hot-chili-shine-538579
Tullamore DEW Irish Whiskey,40%,750 mL bottle,,,$37.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tullamore-dew-irish-whiskey-71746
Tomintoul Speyside Glenlivet Peaty Tang Single Malt Scotch Whisky,40%,700 mL bottle,,,$65.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tomintoul-speyside-glenlivet-peaty-tang-single-malt-scotch-whisky-463588
Tomintoul Speyside Glenlivet Single Malt 14 YO,46%,700 mL bottle,,,$119.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tomintoul-speyside-glenlivet-single-malt-14-yo-543504
Tomintoul 12 Year Old Speyside Glenlivet Single Malt Scotch Whisky,40%,700 mL bottle,,,$113.25,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tomintoul-12-year-old-speyside-glenlivet-single-malt-scotch-whisky-376210
Tomintoul 10 Year Old Speyside Glenlivet Single Malt Scotch Whisky,40%,700 mL bottle,,,$78.60,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tomintoul-10-year-old-speyside-glenlivet-single-malt-scotch-whisky-181974
Tomatin Cu Bocan Highland Single Malt Scotch Whisky,46%,750 mL bottle,,,$86.00,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tomatin-cu-bocan-highland-single-malt-scotch-whisky-421719
Tomatin Legacy Highland Single Malt Scotch Whisky,43%,750 mL bottle,,,$49.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tomatin-legacy-highland-single-malt-scotch-whisky-395723
Tomatin 18 Year Old Highland Single Malt Scotch Whisky,46%,750 mL bottle,,,$169.90,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tomatin-18-year-old-highland-single-malt-scotch-whisky-435859
Tomatin 14 Year Old Portwood Highland Single Malt Scotch Whisky,46%,750 mL bottle,,,$109.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tomatin-14-year-old-portwood-highland-single-malt-scotch-whisky-435834
Colonel E.H. Taylor Single Barrel Kentucky Straight Bourbon,50%,750 mL bottle,,,$89.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/colonel-eh-taylor-single-barrel-kentucky-straight-bourbon-288878
Collingwood Town Collection Double Barrel,45%,750 mL bottle,,,$39.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/collingwood-town-collection-double-barrel-526061
Tomatin 12 Year Old Highland Single Malt Scotch Whisky,43%,750 mL bottle,,,$64.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/tomatin-12-year-old-highland-single-malt-scotch-whisky-364349
Collingwood,40%,750 mL bottle,,,$34.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/collingwood-244186
Collectivum XXVIII,57.3%,750 mL bottle,,,$273.75,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/collectivum-xxviii-546101
Cody Road Rye Whiskey,45%,750 mL bottle,,,$82.65,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/cody-road-rye-whiskey-526541
Clynesh NAD: Game of Thrones House Of Tyrell,51.2%,750 mL bottle,,,$99.75,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/clynesh-nad%3A-game-of-thrones-house-of-tyrell-640177
Clynelish 14 Year Old Single Malt Scotch Whisky,45.94%,750 mL bottle,,,$98.35,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/clynelish-14-year-old-single-malt-scotch-whisky-250357
Clyde May's 85 Proof Alabama Style Whiskey,42.5%,750 mL bottle,,,$54.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/clyde-mays-85-proof-alabama-style-whiskey-629006
Clonakilty Single Batch Irish Whiskey,43.6%,750 mL bottle,,,$82.00,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/clonakilty-single-batch-irish-whiskey-523794
Clonakilty Single Grain Bordeaux Cask,43.6%,750 mL bottle,,,$79.60,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/clonakilty-single-grain-bordeaux-cask-523810
Chu Yeh Ching 30 Year Old Whisky,45%,500 mL bottle,,,$176.10,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/chu-yeh-ching-30-year-old-whisky-660711
Clonakilty Port Cask Finish Irish Whiskey,43.6%,750 mL bottle,,,$86.85,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/clonakilty-port-cask-finish-irish-whiskey-523802
Chivas Regal 18 Year Old Scotch Whisky,40%,750 mL bottle,,,$100.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/chivas-regal-18-year-old-scotch-whisky-582205
Chivas Regal 12 Year Old Scotch Whisky,40%,1750 mL bottle,,,$109.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/chivas-regal-12-year-old-scotch-whisky-217778
Chivas Regal 12 Year Old Scotch Whisky,40%,1140 mL bottle,,,$77.45,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/chivas-regal-12-year-old-scotch-whisky-207647
